FILING_SEQ_NO,AGEGRP,SALARIES,INCOME_HP,Income_BP,TOTAL_INCOME_OS,Aggregate_Income,TI_special_rates,tax_TI_special_rates,GTI,TTI,pitax
321707876,0,1023214,0,0,0,0,0,0,1023214,1023214,131964
291566020,0,583202,0,0,0,0,0,0,583202,583202,41640
287114867,0,2272575,-309738,0,0,0,0,0,2272575,2272575,506772
282826196,0,351914,0,0,0,0,0,0,351914,351914,10191
280957004,0,987750,0,0,18973,0,0,0,987750,987750,122550
301248768,0,1057554,0,0,0,0,0,0,1057554,1057554,142266
303715160,1,0,265966,0,1263653,0,0,0,260966,260966,1097
286029199,0,1144700,-53248,0,0,0,0,0,1144700,1144700,168410
277576432,0,525106,0,0,0,0,0,0,525106,525106,30021
292984545,0,322500,0,0,2581,0,0,0,322500,322500,7250
295300617,1,2425623,0,0,937410,0,0,0,2425623,2425623,552687
288923734,0,8505470,0,0,6162,0,0,0,8505470,8505470,2376641
277796889,0,440129,0,0,0,0,0,0,440129,440129,19013
272492113,0,0,0,0,170170,0,0,0,0,0,0
339387885,0,0,0,0,590214,0,0,0,0,0,0
289846306,0,0,0,0,79618,0,0,0,0,0,0
341345698,0,0,0,0,91344,0,0,0,0,0,0
280816602,0,1085345,-9871,0,0,0,0,0,1085345,1085345,150604
286111369,0,300000,0,0,58890,0,0,0,300000,300000,5000
272725706,0,885993,0,0,0,0,0,0,885993,885993,102199
270208432,1,292537,0,0,680750,0,0,0,292537,292537,4254
305837763,0,235162,0,0,50000,0,0,0,235162,235162,0
322210468,0,0,0,0,296000,0,0,0,0,0,0
317848243,0,287964,0,0,0,0,0,0,287964,287964,3796
306635480,0,0,0,0,0,0,0,0,0,0,0
293212342,1,0,0,0,268835,0,0,0,0,0,0
280381622,0,1882738,-189000,0,0,0,0,0,1882738,1882738,389821
311917871,0,0,0,0,0,0,0,0,0,0,0
313030011,0,0,0,0,0,0,0,0,0,0,0
298779887,1,355306,0,0,0,0,0,0,355306,355306,10531
297397050,0,0,0,0,44525,0,0,0,0,0,0
315248449,0,0,0,0,40600,0,0,0,0,0,0
334704702,0,0,0,0,0,0,0,0,0,0,0
315522708,0,855600,0,0,10612,0,0,0,855600,855600,96120
274940507,0,0,165424,0,360271,0,0,0,160424,160424,0
308523630,0,0,0,0,0,0,0,0,0,0,0
301771574,0,0,0,0,11731,0,0,0,0,0,0
331765267,0,755876,0,0,0,0,0,0,755876,755876,76175
271884644,1,0,0,0,841445,0,0,0,0,0,130761
295638222,0,1027234,40770,0,0,0,0,0,1063004,1063004,143901
322942559,0,558080,0,0,0,0,0,0,558080,558080,36616
281076752,0,2979841,0,0,0,0,0,0,2979841,2979841,760529
273089527,0,375741,0,0,670,0,0,0,375741,375741,12574
282724192,0,1181219,0,0,10014,0,0,0,1181219,1181219,179366
308867008,0,0,0,0,1036,0,0,0,0,0,0
294909870,1,1716853,-197290,0,0,0,0,0,1716853,1716853,340056
282444647,0,527910,0,0,0,0,0,0,527910,527910,30582
330376873,0,476990,0,0,10000,0,0,0,476990,476990,22699
282072904,0,532546,0,0,19743,0,0,0,532546,532546,31509
275502264,1,844372,0,0,1246807,0,0,0,844372,844372,93874
308163099,0,0,0,0,0,0,0,0,0,0,0
318956356,1,17500,171864,0,279743,0,0,0,184364,184364,0
278741070,0,40000,0,0,261000,0,0,0,40000,40000,0
314020219,0,0,0,0,1634,0,0,0,0,0,0
279129694,1,0,287700,0,24000,0,0,0,282700,282700,3270
314518856,0,373403,0,0,0,0,0,0,373403,373403,12340
285281101,0,549624,0,0,0,0,0,0,549624,549624,34925
338453885,0,0,0,0,8796,0,0,0,0,0,0
279427864,0,654870,0,0,19307,0,0,0,654870,654870,55974
285810139,0,2023273,0,0,83052,0,0,0,2023273,2023273,431982
313390962,0,0,126000,0,111228,0,0,0,121000,121000,0
301000630,0,1098669,-30343,0,19644,0,0,0,1098669,1098669,154601
339260516,0,226450,0,0,482,0,0,0,226450,226450,0
277354054,0,14125226,0,0,75630,0,0,0,14125226,14125226,4062568
312487600,0,0,0,0,67,0,0,0,0,0,0
277200450,0,744442,0,0,2858,0,0,0,744442,744442,73888
332503642,0,0,0,0,270827,0,0,0,0,0,0
286128199,0,723468,0,0,21562,0,0,0,723468,723468,69694
276235120,0,1125802,0,0,111307,0,0,0,1125802,1125802,162741
304374254,0,0,0,0,101650,0,0,0,0,0,0
311936362,0,0,0,0,2552,0,0,0,0,0,0
328596053,0,0,0,0,1078,0,0,0,0,0,0
288991109,0,2564078,0,0,128209,0,0,0,2564078,2564078,594223
317596237,0,0,0,0,12630,0,0,0,0,0,0
326883484,1,0,0,0,252800,0,0,0,0,0,0
319892345,0,0,114555,0,4294,0,0,0,109555,109555,0
337685383,0,0,0,0,0,0,0,0,0,0,0
286503790,0,0,1916250,0,31195,0,0,0,1911250,1911250,398375
299667164,0,0,0,0,13407,0,0,0,0,0,0
280126338,0,369098,0,0,245116,0,0,0,369098,369098,11910
286769246,0,812920,-119162,0,3061,0,0,0,812920,812920,87584
285318543,1,648000,84000,0,290611,0,0,0,727000,727000,70400
279558302,0,0,0,0,0,0,0,0,0,0,0
339305786,0,0,0,0,0,0,0,0,0,0,0
305449875,1,5380800,0,0,268826,0,0,0,5380800,5380800,1439240
289140871,0,0,0,0,796931,0,0,0,0,0,0
322110361,0,0,0,0,843,0,0,0,0,0,0
327842408,0,420000,0,0,231951,0,0,0,420000,420000,17000
272366258,0,676741,0,0,0,0,0,0,676741,676741,60348
284472473,0,549928,0,0,0,0,0,0,549928,549928,34986
326686579,0,0,0,0,0,0,0,0,0,0,0
291024459,0,931655,0,0,0,0,0,0,931655,931655,111331
281254828,0,0,0,0,2861,0,0,0,0,0,0
326385756,0,0,0,0,1641,0,0,0,0,0,0
323778345,0,461438,-109007,0,0,0,0,0,461438,461438,21144
275159768,0,524216,0,0,0,0,0,0,524216,524216,29843
325672497,0,0,0,0,826510,0,0,0,0,0,0
330014369,0,0,0,0,0,0,0,0,0,0,0
294788134,0,7090015,0,0,37599,0,0,0,7090015,7090015,1952004
277257634,1,273770,0,0,646983,0,0,0,273770,273770,2377
330046009,0,0,247471,0,28310,0,0,0,242471,242471,0
281041083,0,1801020,0,0,0,0,0,0,1801020,1801020,365306
294078458,0,598012,0,0,0,0,0,0,598012,598012,44602
285813051,0,1730112,0,0,0,0,0,0,1730112,1730112,344034
334482350,0,1060739,0,0,0,0,0,0,1060739,1060739,143222
280205496,0,1554347,-163238,0,0,0,0,0,1554347,1554347,291304
320934457,0,0,0,0,10281,0,0,0,0,0,0
289291190,0,1252174,0,0,662,0,0,0,1252174,1252174,200652
283011601,1,0,0,0,238110,0,0,0,0,0,0
298451615,0,635383,-80000,0,657,0,0,0,635383,635383,52077
323795526,0,54400,0,0,705,0,0,0,54400,54400,0
305549021,0,462273,0,0,0,0,0,0,462273,462273,21227
282042585,0,1942724,0,0,4512,0,0,0,1942724,1942724,407817
289698304,0,383202,0,0,0,0,0,0,383202,383202,13320
337692283,0,0,0,0,32650,0,0,0,0,0,0
292610174,0,446130,-47840,0,46486,0,0,0,446130,446130,19613
283230584,1,24012,0,0,327015,0,0,0,24012,24012,0
340604643,0,0,0,0,0,0,0,0,0,0,0
293532575,0,0,0,0,0,0,0,0,0,0,0
338065735,0,124750,0,0,140250,0,0,0,124750,124750,0
290048725,0,683805,-200000,0,0,0,0,0,683805,683805,61761
275913701,0,828599,0,0,0,0,0,0,828599,828599,90720
285660716,0,2503170,0,0,218806,0,0,0,2503170,2503170,575951
280491663,0,1195093,-184254,0,60003,0,0,0,1195093,1195093,183528
287616401,1,787525,0,0,54330,0,0,0,787525,787525,82505
321030183,0,2702842,10000,0,37236,0,0,0,2707842,2707842,637353
339269926,0,0,0,0,0,0,0,0,0,0,0
320837882,0,0,0,0,0,0,0,0,0,0,0
341419293,0,0,-115980,0,112740,0,0,0,0,0,0
337993888,0,0,142275,0,225000,0,0,0,137275,137275,0
293132134,0,312000,0,0,1438,0,0,0,312000,312000,6200
312546459,0,0,0,0,18940,0,0,0,0,0,0
296084578,0,855324,82250,0,25536,0,0,0,932574,932574,111515
286428692,0,797534,-190836,0,3474,0,0,0,797534,797534,84507
309443816,0,0,0,0,0,0,0,0,0,0,0
293896884,0,1055084,0,0,0,0,0,0,1055084,1055084,141525
272183475,0,1267445,0,0,0,0,0,0,1267445,1267445,205234
296947927,0,608840,0,0,0,0,0,0,608840,608840,46768
297346844,0,0,0,0,0,0,0,0,0,0,0
272955247,0,1167318,0,0,0,0,0,0,1167318,1167318,175195
276131502,0,1478887,0,0,403080,0,0,0,1478887,1478887,268666
291903076,0,676773,-140262,0,0,0,0,0,676773,676773,60355
284727518,0,686211,0,0,119,0,0,0,686211,686211,62242
321580654,1,0,205800,0,200798,0,0,0,200800,200800,0
324636112,0,0,0,0,359250,0,0,0,0,0,0
296728537,0,1080856,0,0,0,0,0,0,1080856,1080856,149257
333018894,0,0,0,0,0,0,0,0,0,0,0
293814755,1,0,200184,0,109098,0,0,0,195184,195184,0
295250993,0,1089200,-200000,0,0,0,0,0,1089200,1089200,151760
274488655,0,3463419,-237523,0,6974,0,0,0,3463419,3463419,864026
274161492,0,0,0,0,9607,0,0,0,0,0,7558
335626421,0,0,0,0,0,0,0,0,0,0,0
293283685,0,562898,0,0,7950,0,0,0,562898,562898,37580
293878239,0,134620,0,0,184148,0,0,0,134620,134620,0
306252528,0,0,0,0,288,0,0,0,0,0,0
290241488,0,810817,0,0,18581,0,0,0,810817,810817,87163
337444458,0,0,0,0,108218,0,0,0,0,0,0
308869907,0,52702048,0,0,0,0,0,0,52702048,52702048,15635614
328230017,0,538892,0,0,3750,0,0,0,538892,538892,32778
337848628,0,0,0,0,11284,0,0,0,0,0,0
267133953,0,0,0,0,372650,0,0,0,0,0,0
335430583,0,0,0,0,10007,0,0,0,0,0,0
339289418,0,0,0,0,0,0,0,0,0,0,0
284196434,0,812479,0,0,0,0,0,0,812479,812479,87496
394220896,0,1093400,0,0,0,0,0,0,1093400,1093400,153020
287024478,0,721767,0,0,0,0,0,0,721767,721767,69353
327029750,0,0,0,0,45251,0,0,0,0,0,0
302405807,1,123600,0,0,236155,0,0,0,123600,123600,0
337156875,0,0,0,0,60000,0,0,0,0,0,0
283409738,0,477664,0,0,27000,0,0,0,477664,477664,22766
289124751,0,415430,0,0,0,0,0,0,415430,415430,16543
295582951,0,66306604,0,0,0,0,0,0,66306604,66306604,19716981
336225781,1,294560,0,0,77000,0,0,0,294560,294560,4456
291844301,0,1539360,0,0,0,0,0,0,1539360,1539360,286808
342072328,0,0,0,0,0,0,0,0,0,0,0
343305165,2,0,399924,0,51871,0,0,0,394924,394924,14492
273479510,0,0,0,0,0,0,0,0,0,0,0
326832466,0,0,0,0,0,0,0,0,0,0,0
337277062,1,0,217350,0,137188,0,0,0,212350,212350,0
274723698,0,0,0,0,0,0,0,0,0,0,0
283578207,0,536680,0,0,0,0,0,0,536680,536680,32336
316387026,0,0,0,0,0,0,0,0,0,0,0
298356758,1,90000,0,0,182480,0,0,0,90000,90000,0
341071512,1,0,0,0,77706,0,0,0,0,0,0
329326311,0,0,0,0,0,0,0,0,0,0,0
271862362,0,488035,0,0,0,0,0,0,488035,488035,23804
284117780,0,0,-62814,0,3901,0,0,0,0,0,0
317224655,0,0,0,0,237929,0,0,0,0,0,0
283039387,0,2007414,0,0,8000,0,0,0,2007414,2007414,427224
275949526,0,903745,0,0,0,0,0,0,903745,903745,105749
300871548,0,0,0,0,3819,0,0,0,0,0,0
306409288,0,0,0,0,9734,0,0,0,0,0,0
296269070,0,2578241,-41473,0,67590,0,0,0,2578241,2578241,598472
313296703,0,0,150863,0,224000,0,0,0,145863,145863,0
289080724,0,364133,0,0,0,0,0,0,364133,364133,11413
284444065,0,2683421,-146213,0,53990,0,0,0,2683421,2683421,630026
277252584,0,2278619,-239618,0,24488,0,0,0,2278619,2278619,508586
279690779,1,3324737,0,0,7726,0,0,0,3324737,3324737,822421
288110318,0,0,0,0,260585,0,0,0,0,0,0
326669254,0,0,0,0,40000,0,0,0,0,0,0
299418855,0,1958164,0,0,0,0,0,0,1958164,1958164,412449
277260280,0,0,0,0,0,0,0,0,0,0,0
306483238,0,30000,0,0,15000,0,0,0,30000,30000,0
298057935,0,1385140,-48181,0,10132,0,0,0,1385140,1385140,240542
271336870,0,0,0,0,252745,0,0,0,0,0,0
274756069,0,0,277200,0,0,0,0,0,272200,272200,2220
275598187,0,504750,0,0,0,0,0,0,504750,504750,25950
280804430,0,0,0,0,21601,0,0,0,0,0,0
272219589,0,0,0,0,0,0,0,0,0,0,0
340033165,0,0,0,0,2673,0,0,0,0,0,0
322010267,0,0,0,0,54940,0,0,0,0,0,0
305035775,0,1450520,0,0,0,0,0,0,1450520,1450520,260156
310087600,0,1225839,-200000,0,0,0,0,0,1225839,1225839,192752
316410924,0,0,-89072,0,0,0,0,0,0,0,0
286055805,0,982403,0,0,0,0,0,0,982403,982403,121481
294389348,0,613472,0,0,18258,0,0,0,613472,613472,47694
315500337,0,200100,0,0,66078,0,0,0,200100,200100,0
283039338,0,465536,0,0,0,0,0,0,465536,465536,21554
336896946,0,0,0,0,0,0,0,0,0,0,0
296518953,0,0,0,0,47132,0,0,0,0,0,0
280173318,0,703472,0,0,0,0,0,0,703472,703472,65694
304428927,0,0,0,0,72345,0,0,0,0,0,0
281057477,0,685896,0,0,0,0,0,0,685896,685896,62179
316832257,0,0,0,0,521099,0,0,0,0,0,52500
288902343,0,0,0,0,273611,0,0,0,0,0,0
281787030,0,1155158,0,0,95655,0,0,0,1155158,1155158,171547
321482943,0,0,0,0,5553,0,0,0,0,0,27060
314545210,0,0,42000,0,0,0,0,0,37000,37000,0
282443345,0,783166,0,0,0,0,0,0,783166,783166,81633
304412403,1,0,22400,0,587254,0,0,0,17400,17400,0
328880773,2,0,0,0,0,0,0,0,0,0,0
281125565,0,0,0,0,439904,0,0,0,0,0,0
379468552,0,2046002,0,0,7080,0,0,0,2046002,2046002,438801
282472813,0,746200,0,0,0,0,0,0,746200,746200,74240
281390493,0,1166174,0,0,18817,0,0,0,1166174,1166174,174852
281536704,0,3072016,-106033,0,53740,0,0,0,3072016,3072016,746605
329366623,0,0,75600,0,34123,0,0,0,70600,70600,0
285932030,0,440779,0,0,0,0,0,0,440779,440779,19078
292889483,0,703512,0,0,0,0,0,0,703512,703512,65702
340637611,0,0,-125800,0,82101,0,0,0,0,0,0
308771031,0,0,0,0,0,0,0,0,0,0,0
277585917,0,208624,0,0,0,0,0,0,208624,208624,0
303528341,0,235800,0,0,12293,0,0,0,235800,235800,0
286588734,1,0,0,0,1437909,0,0,0,0,0,0
399816166,0,0,0,0,0,0,0,0,0,0,0
324596526,0,714250,-78782,0,0,0,0,0,714250,714250,67850
321152696,0,0,0,0,91595,0,0,0,0,0,0
284252789,0,573372,0,0,49998,0,0,0,573372,573372,39674
286174720,1,495778,0,0,0,0,0,0,495778,495778,24578
295793346,0,0,0,0,378041,0,0,0,0,0,0
311035998,0,766812,0,0,0,0,0,0,766812,766812,78362
274328955,0,585153,0,0,0,0,0,0,585153,585153,42031
333135582,0,0,-147849,0,0,0,0,0,0,0,0
291075316,0,784015,0,0,0,0,0,0,784015,784015,81803
338248108,0,0,89781,0,102475,0,0,0,84781,84781,0
298386859,0,0,0,0,0,0,0,0,0,0,0
281507355,0,543163,-7942,0,3145,0,0,0,543163,543163,33633
334392335,0,0,0,0,0,0,0,0,0,0,0
276585748,0,1281129,36000,0,26342,0,0,0,1312129,1312129,218639
298810506,0,290141,0,0,0,0,0,0,290141,290141,4014
343196796,0,0,-86920,0,5369,0,0,0,0,0,0
291780479,0,0,0,0,25992,0,0,0,0,0,0
283776734,0,711143,0,0,0,0,0,0,711143,711143,67229
281651642,0,371673,0,0,0,0,0,0,371673,371673,12167
270424035,0,1057150,0,0,0,0,0,0,1057150,1057150,142145
331833075,0,169000,0,0,6131,0,0,0,169000,169000,0
327612454,1,299020,0,0,0,0,0,0,299020,299020,4902
336429646,0,0,0,0,5449,0,0,0,0,0,0
266067896,0,250000,-20000,0,242033,0,0,0,250000,250000,0
279606718,0,880186,0,0,0,0,0,0,880186,880186,101037
295246834,0,1214282,0,0,0,0,0,0,1214282,1214282,189285
322459066,0,0,0,0,0,0,0,0,0,0,0
269579491,2,0,0,0,0,0,0,0,0,0,976741
381938687,0,798493,0,0,34797,0,0,0,798493,798493,84699
280662422,0,1107005,0,0,18802,0,0,0,1107005,1107005,157102
280344087,0,2330190,0,0,0,0,0,0,2330190,2330190,524057
312609406,0,0,0,0,1812,0,0,0,0,0,0
282490575,0,55928645,0,0,0,0,0,0,55928645,55928645,16603594
273238300,0,1212583,0,0,111540,0,0,0,1212583,1212583,188775
296724112,0,0,0,0,0,0,0,0,0,0,0
284366455,0,1779640,394977,0,571877,0,0,0,2169617,2169617,475885
290018742,0,266469,0,0,1973,0,0,0,266469,266469,1647
322176418,1,0,0,0,36870,0,0,0,0,0,0
299651164,0,0,0,0,676,0,0,0,0,0,0
330266040,0,2020188,0,0,59661,0,0,0,2020188,2020188,431056
294070656,0,990170,0,0,17954,0,0,0,990170,990170,123034
292127154,0,740670,0,0,0,0,0,0,740670,740670,73134
275903842,0,714497,0,0,0,0,0,0,714497,714497,67899
284336086,0,891941,0,0,9334,0,0,0,891941,891941,103388
343964978,0,1795885,0,0,14376,0,0,0,1795885,1795885,363766
300060387,0,152732,0,0,0,0,0,0,152732,152732,21094
323191612,1,0,0,0,311,0,0,0,0,0,0
278789651,0,636592,0,0,12805,0,0,0,636592,636592,52318
272826196,0,1160100,0,0,0,0,0,0,1160100,1160100,173030
289695915,0,3228984,0,0,0,0,0,0,3228984,3228984,793695
345946614,0,1502295,0,0,12709,0,0,0,1502295,1502295,275688
280774086,0,498647,0,0,0,0,0,0,498647,498647,24865
291492484,0,429600,0,0,1371,0,0,0,429600,429600,17960
314827913,0,369760,0,0,0,0,0,0,369760,369760,11976
272339640,0,0,0,0,93764,0,0,0,0,0,0
279735106,0,440537,0,0,7812,0,0,0,440537,440537,19054
275873103,0,1004249,0,0,145549,0,0,0,1004249,1004249,126275
277503316,0,452032,0,0,0,0,0,0,452032,452032,20203
280958264,1,383908,0,0,151084,0,0,0,383908,383908,13391
274516874,0,2122168,-404438,0,0,0,0,0,2122168,2122168,461650
319343734,0,781490,0,0,15901,0,0,0,781490,781490,81298
329032966,0,0,9800,0,460546,0,0,0,4800,4800,0
333728193,0,570254,0,0,14440,0,0,0,570254,570254,39051
283693871,0,885406,0,0,115368,0,0,0,885406,885406,102081
287934078,0,96151840,0,0,0,0,0,0,96151840,96151840,28670552
273931762,0,522050,0,0,0,0,0,0,522050,522050,29410
270385045,0,96000,0,0,319752,0,0,0,96000,96000,0
278489006,1,0,0,0,570271,0,0,0,0,0,0
339563331,0,0,174982,0,8494,0,0,0,169982,169982,0
275737769,0,479027,0,0,0,0,0,0,479027,479027,22903
312738115,0,0,0,0,1097,0,0,0,0,0,0
305753880,0,0,0,0,0,0,0,0,0,0,0
281447063,0,760937,0,0,271645,0,0,0,760937,760937,77187
334524188,0,0,0,0,1951223,0,0,0,0,0,0
288103348,0,1838056,0,0,0,0,0,0,1838056,1838056,376417
293660418,0,1303511,0,0,0,0,0,0,1303511,1303511,216053
304160638,0,0,0,0,28095,0,0,0,0,0,0
305252072,0,710400,0,0,116122,0,0,0,710400,710400,67080
289279141,0,1006230,0,0,0,0,0,0,1006230,1006230,126869
282005691,0,1087118,0,0,60955,0,0,0,1087118,1087118,151135
288659413,0,718874,0,0,16609,0,0,0,718874,718874,68775
270955001,0,1043611,-123230,0,0,0,0,0,1043611,1043611,138083
281326249,0,1298560,0,0,71182,0,0,0,1298560,1298560,214568
303485658,1,0,944457,0,61910,0,0,0,939457,939457,412107
292695954,0,180000,0,0,97907,0,0,0,180000,180000,0
298880805,0,0,0,0,86624,0,0,0,0,0,0
340538295,0,0,0,0,0,0,0,0,0,0,0
295828365,0,573895,0,0,0,0,0,0,573895,573895,39779
310014795,0,0,0,0,1634,0,0,0,0,0,0
271097210,0,0,0,0,15500,0,0,0,0,0,0
277728291,0,659920,-79553,0,0,0,0,0,659920,659920,56984
268810073,0,477519,0,0,0,0,0,0,477519,477519,22752
275799761,0,0,0,0,590,0,0,0,0,0,0
284180826,1,523095,-42444,0,335807,0,0,0,523095,523095,29619
287591844,1,357600,156618,0,393287,0,0,0,509218,509218,32671
307943001,0,0,0,0,223372,0,0,0,0,0,0
290312331,0,1319604,-300487,0,0,0,0,0,1319604,1319604,220881
308208587,0,480000,0,0,43912,0,0,0,480000,480000,23000
286682497,0,0,0,0,656860,0,0,0,0,0,0
308485287,1,0,3120489,0,487030,0,0,0,3115489,3115489,759647
281765502,0,747485,0,0,0,0,0,0,747485,747485,74497
286142150,0,472920,0,0,0,0,0,0,472920,472920,22292
297089362,0,1705196,0,0,0,0,0,0,1705196,1705196,336559
284894482,0,732601,0,0,0,0,0,0,732601,732601,71520
337623983,0,0,0,0,212465,0,0,0,0,0,0
302296291,0,0,0,0,0,0,0,0,0,0,0
301937813,0,0,0,0,0,0,0,0,0,0,0
280393104,0,802577,0,0,0,0,0,0,802577,802577,85515
311521566,1,0,0,0,4860,0,0,0,0,0,0
313544014,0,0,0,0,0,0,0,0,0,0,0
325614429,0,0,0,0,2103,0,0,0,0,0,0
327526354,0,419736,0,0,0,0,0,0,419736,419736,16974
289378721,1,617203,0,0,388601,0,0,0,617203,617203,48441
289303898,0,2253549,0,0,0,0,0,0,2253549,2253549,501065
341333036,0,0,0,0,108000,0,0,0,0,0,0
307414655,1,0,0,0,72086,0,0,0,0,0,0
283778315,0,842958,0,0,0,0,0,0,842958,842958,93592
312897338,0,0,0,0,113605,0,0,0,0,0,0
269489728,0,2847455,124185,0,460,0,0,0,2966640,2966640,714992
284205300,0,1395601,-86039,0,0,0,0,0,1395601,1395601,243680
277520264,0,578503,0,0,0,0,0,0,578503,578503,40701
280083173,0,2082049,-198756,0,0,0,0,0,2082049,2082049,449615
291741322,0,1099241,0,0,0,0,0,0,1099241,1099241,154772
298084422,0,1166838,0,0,0,0,0,0,1166838,1166838,175051
283555184,0,0,0,0,0,0,0,0,0,0,0
286086133,0,546392,0,0,0,0,0,0,546392,546392,34278
328507397,0,0,0,0,13447,0,0,0,0,0,0
300067177,0,468052,0,0,2391,0,0,0,468052,468052,21805
281134530,0,1785188,0,0,4021,0,0,0,1785188,1785188,360556
296905514,0,410301,0,0,0,0,0,0,410301,410301,16030
285772897,0,433316,-110000,0,0,0,0,0,433316,433316,18332
306327651,0,0,461356,0,302,0,0,0,456356,456356,20636
299084826,0,0,-100770,0,0,0,0,0,0,0,0
394071820,1,0,1352697,0,82845,0,0,0,1347697,1347697,229309
309239995,0,60465568,0,0,0,0,0,0,60465568,60465568,17964670
288324980,0,0,0,0,0,0,0,0,0,0,0
277801135,0,471015,0,0,0,0,0,0,471015,471015,22102
293490126,0,417000,0,0,28912,0,0,0,417000,417000,16700
276286955,0,961226,0,0,0,0,0,0,961226,961226,117245
299783266,0,2974878,0,0,70094,0,0,0,2974878,2974878,717463
343392891,0,1640219,0,0,42990,0,0,0,1640219,1640219,317066
281902221,0,652272,-27957,0,0,0,0,0,652272,652272,55454
274652291,0,1535261,-43778,0,0,0,0,0,1535261,1535261,285578
328322559,0,144000,0,0,12665,0,0,0,144000,144000,38092
326192659,0,0,0,0,325000,0,0,0,0,0,0
294557797,0,2864365,6300,0,374821,0,0,0,2865665,2865665,684700
277351607,0,513247,0,0,0,0,0,0,513247,513247,27649
337235872,0,0,0,0,0,0,0,0,0,0,0
333170429,0,1135125,0,0,45488,0,0,0,1135125,1135125,165538
288906600,0,600170,0,0,0,0,0,0,600170,600170,45034
294439922,0,639821,0,0,0,0,0,0,639821,639821,52964
270999945,0,861341,0,0,0,0,0,0,861341,861341,97268
271208777,0,240000,0,0,93902,0,0,0,240000,240000,0
270692437,1,717685,0,0,592965,0,0,0,717685,717685,68537
278987118,2,822102,0,0,142385,0,0,0,822102,822102,89420
268407061,0,0,0,0,9000,0,0,0,0,0,0
296506543,1,0,334745,0,1674216,0,0,0,329745,329745,7974
320827294,0,0,0,0,88500,0,0,0,0,0,0
285564259,0,666423,0,0,0,0,0,0,666423,666423,58285
337451296,0,0,0,0,301076,0,0,0,0,0,0
326539493,0,2587009,-200000,0,17000,0,0,0,2587009,2587009,601103
282920892,0,1358200,0,0,0,0,0,0,1358200,1358200,232460
307697976,0,0,0,0,34244,0,0,0,0,0,0
308005877,0,107579100,0,0,0,0,0,0,107579100,107579100,32098730
275967944,0,1464832,0,0,45069,0,0,0,1464832,1464832,264450
342064095,0,0,0,0,345,0,0,0,0,0,0
268069803,0,200000,65542,0,4719,0,0,0,260542,260542,1054
324203296,0,0,0,0,5250,0,0,0,0,0,0
313262972,0,0,0,0,134482,0,0,0,0,0,0
287387504,0,7017993,0,0,26840,0,0,0,7017993,7017993,1930398
303816359,0,0,0,0,93320,0,0,0,0,0,0
277284581,2,1955856,0,0,279152,0,0,0,1955856,1955856,502124
284528652,0,599970,0,0,0,0,0,0,599970,599970,44994
325963267,0,117500,0,0,323452,0,0,0,117500,117500,0
338579290,0,0,0,0,0,0,0,0,0,0,0
329898820,0,1645133,-200000,0,2519,0,0,0,1645133,1645133,318540
272528580,0,0,0,0,19234,0,0,0,0,0,0
331474463,0,0,0,0,0,0,0,0,0,0,0
287019395,0,904858,-50951,0,8932,0,0,0,904858,904858,105972
275563044,0,855886,0,0,217016,0,0,0,855886,855886,96177
312984154,0,960000,0,0,542873,0,0,0,960000,960000,117000
322527093,0,0,0,0,50698,0,0,0,0,0,0
280319101,1,1665639,0,0,337134,0,0,0,1665639,1665639,324692
301795463,0,144000,0,0,119844,0,0,0,144000,144000,0
322628481,0,387237,0,0,0,0,0,0,387237,387237,13724
290093312,0,756671,0,0,0,0,0,0,756671,756671,76334
330090576,0,0,0,0,315690,0,0,0,0,0,0
310033532,0,0,0,0,41043,0,0,0,0,0,0
336702448,0,0,0,0,2438,0,0,0,0,0,0
283546870,1,719276,0,0,558153,0,0,0,719276,719276,68855
296817961,0,372460,0,0,0,0,0,0,372460,372460,12246
299506138,0,0,0,0,0,0,0,0,0,0,0
296699532,0,1579059,0,0,0,0,0,0,1579059,1579059,298718
308572760,0,0,0,0,62983,0,0,0,0,0,0
296152402,0,0,0,0,24589,0,0,0,0,0,0
330035197,0,0,-30000,0,415025,0,0,0,0,0,0
267856930,0,369304,0,0,0,0,0,0,369304,369304,11930
285422399,0,1714647,-146187,0,0,0,0,0,1714647,1714647,339394
339138044,0,388466,0,0,0,0,0,0,388466,388466,13847
277587320,0,557165,0,0,0,0,0,0,557165,557165,36433
267738201,0,0,0,0,303200,0,0,0,0,0,0
319059770,0,240000,0,0,24836,0,0,0,240000,240000,0
311854022,0,0,0,0,77266,0,0,0,0,0,0
303479388,0,2362282,-200000,0,0,0,0,0,2362282,2362282,533685
306826492,0,144000,0,0,193,0,0,0,144000,144000,0
282246762,0,722534,0,0,0,0,0,0,722534,722534,69507
287245571,0,493457,0,0,0,0,0,0,493457,493457,24346
285859204,0,1163794,0,0,2210,0,0,0,1163794,1163794,174138
281986239,0,893840,0,0,0,0,0,0,893840,893840,103768
289996458,0,1076335,0,0,0,0,0,0,1076335,1076335,147900
295834755,0,1187055,0,0,3329,0,0,0,1187055,1187055,181116
339575171,0,0,0,0,3249,0,0,0,0,0,0
322706432,0,0,0,0,258366,0,0,0,0,0,0
315275569,0,0,0,0,63946,0,0,0,0,0,0
335640721,0,111161304,0,0,0,0,0,0,111161304,111161304,33173391
291913341,0,1095479,-130000,0,0,0,0,0,1095479,1095479,153644
287084379,0,2400065,0,0,21888,0,0,0,2400065,2400065,545020
